ID_Post	Headline	Body	Status	ArgumentsUsed	Discriminating	Inappropriate	OffTopic	PersonalStories	PossiblyFeedback	SentimentNegative	SentimentNeutral	SentimentPositive	HeadBody	new_labels
923672		Warum sollen wir sowas durchfüttern? Was soll man damit machen? Jeder Cent wäre zuviel. Es wird Zeit dieses Afghanistan zu zwingen, deren Auswürfe zurück zu nehmen. IT IS ENOUGH !!	deleted	ArgumentsUsed							SentimentNeutral		 Warum sollen wir sowas durchfüttern? Was soll man damit machen? Jeder Cent wäre zuviel. Es wird Zeit dieses Afghanistan zu zwingen, deren Auswürfe zurück zu nehmen. IT IS ENOUGH !!	deleted ArgumentsUsed       SentimentNeutral 
923671		"so ein blödsinn. so viel polemik in einem absatz ist ein wahnsinn.

ohne die ganzen menschen die in ihrer freizeit ehrenamtlich an integrationsprojekten mitarbeiten würden, hätten wir tatsächlich dramatische zustände. 
genau diese leute dann auch noch anzugreifen ist sehr widersprüchlich."	deleted	ArgumentsUsed							SentimentNeutral		" so ein blödsinn. so viel polemik in einem absatz ist ein wahnsinn.

ohne die ganzen menschen die in ihrer freizeit ehrenamtlich an integrationsprojekten mitarbeiten würden, hätten wir tatsächlich dramatische zustände. 
genau diese leute dann auch noch anzugreifen ist sehr widersprüchlich."	deleted ArgumentsUsed       SentimentNeutral 
923670		"man muss halt auch sehr einfältig sein, wenn man alle ausländer zu dämonen macht, weil es wie überall auf der welt auch welche gibt die schreckliche sachen machen.
wer glaubt, dass sich der in der mitte ankommende rassismus ausschließlich auf solche leute beschränkt ist ordentlich naiv.
genausowenig wie meine zwei afghanischen arbeitskollegen ""den afghanen"" räpresentieren, genausowenig tun diese mistkerle das für alle flüchtlinge.

ist halt schwer, wenn white power wieder zum motto wird."	deleted								SentimentNeutral		" man muss halt auch sehr einfältig sein, wenn man alle ausländer zu dämonen macht, weil es wie überall auf der welt auch welche gibt die schreckliche sachen machen.
wer glaubt, dass sich der in der mitte ankommende rassismus ausschließlich auf solche leute beschränkt ist ordentlich naiv.
genausowenig wie meine zwei afghanischen arbeitskollegen ""den afghanen"" räpresentieren, genausowenig tun diese mistkerle das für alle flüchtlinge.

ist halt schwer, wenn white power wieder zum motto wird."	deleted        SentimentNeutral 
923669		"irgendwo steht doch dass er nach korneuburg verlegt wurde
soviel dazu."	online								SentimentNeutral		" irgendwo steht doch dass er nach korneuburg verlegt wurde
soviel dazu."	online        SentimentNeutral 
923668	Glaube nicht, dass	"Frau Glawischnig ""Welcom"" sagen wird.

Die kann nämlich englisch. Sie nicht."	deleted		Discriminating	Inappropriate	OffTopic			SentimentNegative			"Glaube nicht, dass Frau Glawischnig ""Welcom"" sagen wird.

Die kann nämlich englisch. Sie nicht."	deleted  Discriminating Inappropriate OffTopic   SentimentNegative  
923667	Wär' er in Afghanistan geblieben ...	... hätt' ihm der Papa um ein paar Ziegen eine Alte kaufen können: da tät' er sich jede Nacht auf die Mama schmeißen und wär' dann wahrscheinlich wunderbar aggressionsfrei ...	deleted			Inappropriate	OffTopic		PossiblyFeedback	SentimentNegative			Wär' er in Afghanistan geblieben ... ... hätt' ihm der Papa um ein paar Ziegen eine Alte kaufen können: da tät' er sich jede Nacht auf die Mama schmeißen und wär' dann wahrscheinlich wunderbar aggressionsfrei ...	deleted   Inappropriate OffTopic  PossiblyFeedback SentimentNegative  
923666		"Heute wird wieder fröhlich zensuriert.

Hat der Zensurator schon einen Macht-Flash? Mama ist sicher sehr stolz auf dich!"	deleted			Inappropriate				SentimentNegative			" Heute wird wieder fröhlich zensuriert.

Hat der Zensurator schon einen Macht-Flash? Mama ist sicher sehr stolz auf dich!"	deleted   Inappropriate    SentimentNegative  
923664		"Die Dame ist noch dazu erfahrene Kampfsportlerin.
http://www.heute.at/news/oesterreich/wien/Praterstern-Sextaeter-ging-in-Haft-auf-Wachebeamtin-los;art23652,1282818"	online								SentimentNeutral		" Die Dame ist noch dazu erfahrene Kampfsportlerin.
http://www.heute.at/news/oesterreich/wien/Praterstern-Sextaeter-ging-in-Haft-auf-Wachebeamtin-los;art23652,1282818"	online        SentimentNeutral 
923649		Hier sieht man, was wir uns so eingefangen haben. Was wird aus seinen zukünftigen Opfern? Sein Verhalten dürfte er ja nicht ändern!	deleted							SentimentNegative			 Hier sieht man, was wir uns so eingefangen haben. Was wird aus seinen zukünftigen Opfern? Sein Verhalten dürfte er ja nicht ändern!	deleted       SentimentNegative  
923663		Heute als Quelle... dann kann man ja gleich die Heute lesen... :D	online				OffTopic			SentimentNegative			 Heute als Quelle... dann kann man ja gleich die Heute lesen... :D	online    OffTopic   SentimentNegative  
923662	Immerhin kein Ehrenmord	"Wie muss sich wohl der Afghane fühlen, wenn ihm jetzt schon wildfremde !Frauen Kommandos geben und erwarten, dass er denen auch Folge leistet.

Bisi mehr interkulturelles Training!"	deleted								SentimentNeutral		"Immerhin kein Ehrenmord Wie muss sich wohl der Afghane fühlen, wenn ihm jetzt schon wildfremde !Frauen Kommandos geben und erwarten, dass er denen auch Folge leistet.

Bisi mehr interkulturelles Training!"	deleted        SentimentNeutral 
923661		"Bezüglich Ehre und Sozialisierung:

https://youtu.be/NzTPeb9Stn4"	deleted			Inappropriate	OffTopic			SentimentNegative			" Bezüglich Ehre und Sozialisierung:

https://youtu.be/NzTPeb9Stn4"	deleted   Inappropriate OffTopic   SentimentNegative  
923660		"Na wie die reagieren ist ja eh bekannt... mit Forderungen den Kampf gegen rechts verstärken. 

Und was ein richtiger Welcome-Schreier ist lässt sich doch durch so Kleinigkeiten nicht vom Weg abbringen, schliesslich geht es beim Welcome-Schreien nicht um Menschlichkeit sondern lediglich um das Zeigen eines freundlichen Gesichtes um sich selbst besser zu fühlen. - Was mit Menschen wirklich passiert ist uninteressant, wenn nicht gar einfach ein lästiges Nebenprodukt."	deleted		Discriminating					SentimentNegative			" Na wie die reagieren ist ja eh bekannt... mit Forderungen den Kampf gegen rechts verstärken. 

Und was ein richtiger Welcome-Schreier ist lässt sich doch durch so Kleinigkeiten nicht vom Weg abbringen, schliesslich geht es beim Welcome-Schreien nicht um Menschlichkeit sondern lediglich um das Zeigen eines freundlichen Gesichtes um sich selbst besser zu fühlen. - Was mit Menschen wirklich passiert ist uninteressant, wenn nicht gar einfach ein lästiges Nebenprodukt."	deleted  Discriminating     SentimentNegative  
923659	Ein wahrer Moslem lässt sich von einer Frau nichts sagen.	"Da gibt´s natürlich Prügel!

Wir müssen uns auf die neuen Regeln einstellen."	deleted							SentimentNegative			"Ein wahrer Moslem lässt sich von einer Frau nichts sagen. Da gibt´s natürlich Prügel!

Wir müssen uns auf die neuen Regeln einstellen."	deleted       SentimentNegative  
923658	Re-Sozialisierung...	"....würde bedeuten, dass er schon einmal sozialisiert war. 
Das ist in diesem Fall zu bezweifeln."	online				OffTopic			SentimentNegative			"Re-Sozialisierung... ....würde bedeuten, dass er schon einmal sozialisiert war. 
Das ist in diesem Fall zu bezweifeln."	online    OffTopic   SentimentNegative  
923657	Aber, aber...	"Der wollte doch nur bereichern. 

Heißt ""verlegt"", dass man ihn dzt. zufällig nicht findet?"	deleted							SentimentNegative			"Aber, aber... Der wollte doch nur bereichern. 

Heißt ""verlegt"", dass man ihn dzt. zufällig nicht findet?"	deleted       SentimentNegative  
923656		ich denke, ein Tritt ins Weichteil hätte auch genügt	online				OffTopic			SentimentNegative			 ich denke, ein Tritt ins Weichteil hätte auch genügt	online    OffTopic   SentimentNegative  
923655	Mich würde nur interessieren, wir die Fr. Glawischnig, Korun, Lunacek, Herr usw. zu diesen Vorfall reagieren!	"Sagen sie da noch immer Welcom?
Würden sie ihm persönlich bei ihnen zu Hause Asyl geben und die erste Zeit unterstützen?

Was soll sich das Opfer (und auch der Rest der Bevölkerung) bei solchen Volksvertretern nur denken?"	deleted	ArgumentsUsed							SentimentNeutral		"Mich würde nur interessieren, wir die Fr. Glawischnig, Korun, Lunacek, Herr usw. zu diesen Vorfall reagieren! Sagen sie da noch immer Welcom?
Würden sie ihm persönlich bei ihnen zu Hause Asyl geben und die erste Zeit unterstützen?

Was soll sich das Opfer (und auch der Rest der Bevölkerung) bei solchen Volksvertretern nur denken?"	deleted ArgumentsUsed       SentimentNeutral 
923654	Das eigentliche Problem ist aber nicht was dem Täter gewünscht wird.	"Der Täter mißbraucht das Asylrecht, dass seine körperliche Integrität schützt, weil er als verfolgt anerkannt ist.
Als Dank dafür verletzt er in höchstem Masse die körperliche Integrität einer jungen Frau.
Es ist äußerst unwahrscheinlich dass es bei diesem jungen Mann zu einem Sinneswandel, zu einer Läuterung kommt. das eigentliche Problem ist dass dieser Kerl wieder freigelassen wird denn lebenslang hinter Gitter wird nicht funktionieren. 
Konstruktiver Beitrag?"	online							SentimentNegative			"Das eigentliche Problem ist aber nicht was dem Täter gewünscht wird. Der Täter mißbraucht das Asylrecht, dass seine körperliche Integrität schützt, weil er als verfolgt anerkannt ist.
Als Dank dafür verletzt er in höchstem Masse die körperliche Integrität einer jungen Frau.
Es ist äußerst unwahrscheinlich dass es bei diesem jungen Mann zu einem Sinneswandel, zu einer Läuterung kommt. das eigentliche Problem ist dass dieser Kerl wieder freigelassen wird denn lebenslang hinter Gitter wird nicht funktionieren. 
Konstruktiver Beitrag?"	online       SentimentNegative  
923653		Sein Verhalten wird er wohl nicht ändern und daher ist er ja auch dort goldrichtig wo er jetzt ist: Im Gefängnis. Dort wird er jetzt alles Nötige lernen, um seine Karriere als Krimineller erfolgreich fortsetzen zu können.	deleted							SentimentNegative			 Sein Verhalten wird er wohl nicht ändern und daher ist er ja auch dort goldrichtig wo er jetzt ist: Im Gefängnis. Dort wird er jetzt alles Nötige lernen, um seine Karriere als Krimineller erfolgreich fortsetzen zu können.	deleted       SentimentNegative  
923652		Genau ab mit ihm auf Resozialisierungskur!	online								SentimentNeutral		 Genau ab mit ihm auf Resozialisierungskur!	online        SentimentNeutral 
923651		"Wer diesem Täter alles erdenklich schlechte wünscht, wie etwa ""stolpern"", begibt sich auf seine Stufe."	online							SentimentNegative			" Wer diesem Täter alles erdenklich schlechte wünscht, wie etwa ""stolpern"", begibt sich auf seine Stufe."	online       SentimentNegative  
923650		"hoffentlich ist dem ärmsten nichts ernstes zugestossen, das man nicht auf der krankenstation therapieren könnte.
übrigens, wie geht es dem vergewaltigungsopfer?"	deleted							SentimentNegative			" hoffentlich ist dem ärmsten nichts ernstes zugestossen, das man nicht auf der krankenstation therapieren könnte.
übrigens, wie geht es dem vergewaltigungsopfer?"	deleted       SentimentNegative  
905121		immerhin auch eine gute Nachricht heute, auch wenn sie über die Politik nicht ansatzweise hinwegtrösten kann...	online	ArgumentsUsed		Inappropriate				SentimentNegative			 immerhin auch eine gute Nachricht heute, auch wenn sie über die Politik nicht ansatzweise hinwegtrösten kann...	online ArgumentsUsed  Inappropriate    SentimentNegative  
904526	Recht sprechen im fremden Land	welch eine kranke Gesellschaft	deleted				OffTopic			SentimentNegative			Recht sprechen im fremden Land welch eine kranke Gesellschaft	deleted    OffTopic   SentimentNegative  
923815	Frauen sind nicht einmal in einem abgesperrten Damenklo sicher, weil dieses offenbar von außen mit einer Münze wieder geöffnet werden kann. Das wissen im Gegensatz zu den meisten Österreichern die unbegleiteten minderjährigen Migranten (also doch gut	Für unbegleitete minderjährige Migranten werden 97 Euro pro Tag an Betreuungseinrichtungen bezahlt. Wurden auch diese Täter so betreut, dass sie um Mitternacht am Praterstern unterwegs sind? Wer hat diese Jugendlichen betreut und wieviel Geld wurde für diese Betreuung bezahlt? Wie schaut die teure Betreuung in der Praxis aus? Darüber wird nicht berichtet.	deleted							SentimentNegative			Frauen sind nicht einmal in einem abgesperrten Damenklo sicher, weil dieses offenbar von außen mit einer Münze wieder geöffnet werden kann. Das wissen im Gegensatz zu den meisten Österreichern die unbegleiteten minderjährigen Migranten (also doch gut Für unbegleitete minderjährige Migranten werden 97 Euro pro Tag an Betreuungseinrichtungen bezahlt. Wurden auch diese Täter so betreut, dass sie um Mitternacht am Praterstern unterwegs sind? Wer hat diese Jugendlichen betreut und wieviel Geld wurde für diese Betreuung bezahlt? Wie schaut die teure Betreuung in der Praxis aus? Darüber wird nicht berichtet.	deleted       SentimentNegative  
904476	Was denn?		deleted				OffTopic				SentimentNeutral			deleted    OffTopic    SentimentNeutral 
904490		"Stellen Sie sich nicht dumm???
ich sage doch das ihre aussage stimmt, der jenige der sich dumm stellt lässt dieser aussage vollkommen weg.

Ok so gesehen haben Sie recht nun 2016 also heute der Iran verändert sich die Reformer haben die Parlamenstwahlen gewonnen und die Khamneiye fans verlieren immer mehr an einfluss, Israel dagegen siehe oben...

genau der islam und die Radfahrer sind schuld."	deleted	ArgumentsUsed							SentimentNeutral		" Stellen Sie sich nicht dumm???
ich sage doch das ihre aussage stimmt, der jenige der sich dumm stellt lässt dieser aussage vollkommen weg.

Ok so gesehen haben Sie recht nun 2016 also heute der Iran verändert sich die Reformer haben die Parlamenstwahlen gewonnen und die Khamneiye fans verlieren immer mehr an einfluss, Israel dagegen siehe oben...

genau der islam und die Radfahrer sind schuld."	deleted ArgumentsUsed       SentimentNeutral 
904489		"Ganz genau so ist es.

Bis jetzt hat Europa einfach nur Glück gehabt,
dass die bisherigen Attentäter offenbar nur Laien und ""Heimwerker"" gewesen sind.

Nicht auszudenken,
was bei uns passiert, wenn sich mal echte Profis zu einer ernsthaften Operation entschließen.

Da kommt dann das große Zähneklappern,
direkt gefolgt von einem politischen Rechtsruck, gegen den sich Leute wie Hofer geradezu als Linksliberale ausnehmen werden...

...und bei den Sozialdemokraten wird wieder keiner was mitgekriegt haben - bis sie irgendwann keiner mehr fragt."	deleted	ArgumentsUsed							SentimentNeutral		" Ganz genau so ist es.

Bis jetzt hat Europa einfach nur Glück gehabt,
dass die bisherigen Attentäter offenbar nur Laien und ""Heimwerker"" gewesen sind.

Nicht auszudenken,
was bei uns passiert, wenn sich mal echte Profis zu einer ernsthaften Operation entschließen.

Da kommt dann das große Zähneklappern,
direkt gefolgt von einem politischen Rechtsruck, gegen den sich Leute wie Hofer geradezu als Linksliberale ausnehmen werden...

...und bei den Sozialdemokraten wird wieder keiner was mitgekriegt haben - bis sie irgendwann keiner mehr fragt."	deleted ArgumentsUsed       SentimentNeutral 
904488		"So schlimm ist es in Israel jetzt wirklich nicht. Und so schlimm wie in Syrien schon gar nicht. Ich bin jedes Jahr in Israel und ich fühle mich dort wesentlich sicherer als in Europa. Im Gegensatz zu Europa hat Israel den islamistischen Terror ziemlich gut im Griff. Die Messerangriffe sind ein Sonderfall, weil sie nicht organisiert und daher schwer im Vorfeld zu verhindern sind. Ich wage gar nicht daran zu denken, was bei uns los sein wird, wenn jihadistische Irre in Europa ""auf den Geschmack kommen"". In Europa gibt es wesentlich potentielle islamistische Messerstecher als in Israel. Und was Sicherheitsstandards angeht, hinken wir einige Jahrzehnte hinter Israel her..."	deleted								SentimentNeutral		" So schlimm ist es in Israel jetzt wirklich nicht. Und so schlimm wie in Syrien schon gar nicht. Ich bin jedes Jahr in Israel und ich fühle mich dort wesentlich sicherer als in Europa. Im Gegensatz zu Europa hat Israel den islamistischen Terror ziemlich gut im Griff. Die Messerangriffe sind ein Sonderfall, weil sie nicht organisiert und daher schwer im Vorfeld zu verhindern sind. Ich wage gar nicht daran zu denken, was bei uns los sein wird, wenn jihadistische Irre in Europa ""auf den Geschmack kommen"". In Europa gibt es wesentlich potentielle islamistische Messerstecher als in Israel. Und was Sicherheitsstandards angeht, hinken wir einige Jahrzehnte hinter Israel her..."	deleted        SentimentNeutral 
