ID_Post	ID_Post	Headline	Body	Deleted	ArgumentsUsed	Discriminating	Inappropriate	OffTopic	PersonalStories	PossiblyFeedback	SentimentNegative	SentimentNeutral	SentimentPositive	new_labels	HeadBody
990822	990823		Ich finde es unmöglich, dass die Ungarn Kern Sache von gestern Abend einfach verschwunden ist	0	1	0	1	0	0	0	1	0	0	0101000100	 Ich finde es unmöglich, dass die Ungarn Kern Sache von gestern Abend einfach verschwunden ist
990072	990073	Entgleisung eines Zuges der ÖBB oder Westbahn oder Stern&Haferl, oder ... ???		0	0	1	0	0	0	0	1	0	0	0010000100	
989574	989575	Bin schon auf die 2 neuen Sender gespannt, da zurzeit nur 14 Sender on air sind.	"Schade dass der ORF sich noch so weigert. In Deutschland ist die ARD durchaus interessiert und unterstützt DAB+.
LG
Franz aus Wien,
ADXB-Infoservice
http://www.adxb-oe.org"	0	1	0	0	0	0	0	0	1	0	0100000010	"Bin schon auf die 2 neuen Sender gespannt, da zurzeit nur 14 Sender on air sind. Schade dass der ORF sich noch so weigert. In Deutschland ist die ARD durchaus interessiert und unterstützt DAB+.
LG
Franz aus Wien,
ADXB-Infoservice
http://www.adxb-oe.org"
989124	989125		"Nicht hier, doch ich hab schon 'Zum-Hals-heraushäng'- genug Vorträge und Coachings zu dem Thema gegeben. 
Aber es sollte auch primär ein höflicher Hinweis darauf sein, dass ich auf 'dümmst' nicht zu antworten plege."	1	1	0	0	0	0	0	0	1	0	1100000010	" Nicht hier, doch ich hab schon 'Zum-Hals-heraushäng'- genug Vorträge und Coachings zu dem Thema gegeben. 
Aber es sollte auch primär ein höflicher Hinweis darauf sein, dass ich auf 'dümmst' nicht zu antworten plege."
988891	988892	allein die entscheidung des ministers,	die halbseidene ages als stellvertreter nach brüssel zu senden, ist eine sauerei, genauso wie die ages selber als scheininstitution.	0	1	0	0	0	0	0	0	1	0	0100000010	allein die entscheidung des ministers, die halbseidene ages als stellvertreter nach brüssel zu senden, ist eine sauerei, genauso wie die ages selber als scheininstitution.
984096	984097		Seit wann ist eine Anekdote ein Beweis für Evidenz?	0	1	0	0	0	0	0	0	1	0	0100000010	 Seit wann ist eine Anekdote ein Beweis für Evidenz?
983910	983911		hätten sie unerträglichen Dauerschmerz	0	1	0	0	0	0	0	0	1	0	0100000010	 hätten sie unerträglichen Dauerschmerz
965092	965093	Nanosonden?		0	0	0	0	0	0	0	0	1	0	0000000010	
965073	965074		"Endlich ein sachlicher Bericht ohne dämonisierende Phantasien. Ich trete ein für die Entkriminalisierung der Euthanasie und begrüße die freie Entscheidung jedes einzelnen, der für sein eigenes Privatleben die Option der Euthanasie nicht will. Leider ist das nur eine Einbahnstraße.
Es wäre wohltuend, wenn die Regierung bei der Erledigung ihrer ureigenen Aufgaben bliebe, und Privatentscheidungen den Bürgern überließe."	0	0	0	0	0	0	0	0	1	0	0000000010	" Endlich ein sachlicher Bericht ohne dämonisierende Phantasien. Ich trete ein für die Entkriminalisierung der Euthanasie und begrüße die freie Entscheidung jedes einzelnen, der für sein eigenes Privatleben die Option der Euthanasie nicht will. Leider ist das nur eine Einbahnstraße.
Es wäre wohltuend, wenn die Regierung bei der Erledigung ihrer ureigenen Aufgaben bliebe, und Privatentscheidungen den Bürgern überließe."
929747	929748	So ein Blödsinn	Die Zahl der Siedler ist kontinuierlich am wachsen. Schon 1948 wurden Menschen vertrieben	0	0	0	1	0	0	1	1	0	0	0001001100	So ein Blödsinn Die Zahl der Siedler ist kontinuierlich am wachsen. Schon 1948 wurden Menschen vertrieben
930281	930282		bei den Lämmern musst ich kurz nachdenken *g*	0	0	0	0	1	0	1	1	0	0	0000101100	 bei den Lämmern musst ich kurz nachdenken *g*
198629	198630		Aber wenn du dich darauf berufst, wirst doch irgend eine quelle angeben können.	0	0	0	0	0	0	0	0	1	0	0000000010	 Aber wenn du dich darauf berufst, wirst doch irgend eine quelle angeben können.
935702	935703		Der schwarze Justizminister entschärft eher die Gesetze, damit gewerblicher Drogenhandel schwerer verfolgt werden kann und jugendliche Banden nicht mehr ins Gefängnis kommen, war leider zu lange als Verteidiger im Sold von Gesetzesbrechern	0	0	0	0	1	0	0	1	0	0	0000100100	 Der schwarze Justizminister entschärft eher die Gesetze, damit gewerblicher Drogenhandel schwerer verfolgt werden kann und jugendliche Banden nicht mehr ins Gefängnis kommen, war leider zu lange als Verteidiger im Sold von Gesetzesbrechern
198636	198637		"*sich mit großem leeren Teller hinstellt*

Leg was drauf Scheusal…ich schwöre dir ich sabbere dir sonst die Küche voll..."	0	0	0	0	0	0	0	0	1	0	0000000010	" *sich mit großem leeren Teller hinstellt*

Leg was drauf Scheusal…ich schwöre dir ich sabbere dir sonst die Küche voll..."
935646	935647		Der wird irgendwann, als er schon längst längere Zeit im Land war, einen Antrag gestellt haben, auch um so eine Ausweisung zu vermeiden, da er ie Aufenthaltsgenehmigung nicht verlängern ließ (das wäre ihm mangels Einkommen wahrscheinlich eh auch verweigert worden).	0	0	0	0	0	0	0	0	1	0	0000000010	 Der wird irgendwann, als er schon längst längere Zeit im Land war, einen Antrag gestellt haben, auch um so eine Ausweisung zu vermeiden, da er ie Aufenthaltsgenehmigung nicht verlängern ließ (das wäre ihm mangels Einkommen wahrscheinlich eh auch verweigert worden).
934317	934318	naja es sind ha schon aussagen gefallen	wie linker kampfauftrag. lieber opa usw... also mit sachlicher diskussion hat das nichts zu tun, aber das wäre von der fpö ja zu viel verlangt.	0	0	0	0	0	0	0	0	1	0	0000000010	naja es sind ha schon aussagen gefallen wie linker kampfauftrag. lieber opa usw... also mit sachlicher diskussion hat das nichts zu tun, aber das wäre von der fpö ja zu viel verlangt.
934296	934297		"Ted Cruz drops out of presidential race after Indiana loss. Texas senator clears the way for the GOP to nominate Donald Trump. Live updates: Trump wins Indiana GOP primary, Cruz drops out

... das war´s dann wohl mit Cruz"	0	1	0	0	0	0	0	0	1	0	0100000010	" Ted Cruz drops out of presidential race after Indiana loss. Texas senator clears the way for the GOP to nominate Donald Trump. Live updates: Trump wins Indiana GOP primary, Cruz drops out

... das war´s dann wohl mit Cruz"
201088	201089		"Gefällt mir! :-)
 Schade dass ich wohl keine Gelegenheit bekomme mir das anzuschauen, eine gute Gelegenheit über unsere Flüchtlinge zu lernen und zu verstehen.."	0	0	0	0	0	0	0	1	0	0	0000000100	" Gefällt mir! :-)
 Schade dass ich wohl keine Gelegenheit bekomme mir das anzuschauen, eine gute Gelegenheit über unsere Flüchtlinge zu lernen und zu verstehen.."
201200	201201		Und warum nicht direkt?	0	0	0	0	0	0	0	0	1	0	0000000010	 Und warum nicht direkt?
202813	202814		War es für dich auch so schön wie für mich? ^^	0	0	0	0	1	0	0	0	1	0	0000100010	 War es für dich auch so schön wie für mich? ^^
203025	203026	"""Über den Kaufpreis und weitere Details der Transaktion sei Stillschweigen vereinbart worden, hieß es in der Mitteilung."""	43% Bundbeteiligung an der immigon.. Stillschweigen über den kaufpreis...alles klar..	0	1	0	0	0	0	0	1	0	0	0100000100	"""Über den Kaufpreis und weitere Details der Transaktion sei Stillschweigen vereinbart worden, hieß es in der Mitteilung."" 43% Bundbeteiligung an der immigon.. Stillschweigen über den kaufpreis...alles klar.."
204626	204627	Wird einmal ebenso kopfschüttelnd beklagt werden wie die Atomkraftwerkseuphorie in den 60ern.	Abermilliarden wird einem hinterhergeschmissen, der sie nie wieder zurückzahlen will und wird.	0	1	0	0	0	1	0	0	1	0	0100010010	Wird einmal ebenso kopfschüttelnd beklagt werden wie die Atomkraftwerkseuphorie in den 60ern. Abermilliarden wird einem hinterhergeschmissen, der sie nie wieder zurückzahlen will und wird.
933255	933256		"kommt drauf an was er zu dem termin schon vorhat.

ich halt es für sehr viel seriöser, eine schon gegebene terminzusage einzuhalten, als alles abzusagen, weil der orf NOCH EINE auseinandersetzung der beiden kandidaten anberaumt."	0	0	0	1	1	0	0	1	0	0	0001100100	" kommt drauf an was er zu dem termin schon vorhat.

ich halt es für sehr viel seriöser, eine schon gegebene terminzusage einzuhalten, als alles abzusagen, weil der orf NOCH EINE auseinandersetzung der beiden kandidaten anberaumt."
930622	930623		stimmt :)	0	0	0	0	0	0	0	1	0	0	0000000100	 stimmt :)
930586	930587		Naja vor einem halben jahr war er noch dafür..	0	0	0	0	0	0	0	0	1	0	0000000010	 Naja vor einem halben jahr war er noch dafür..
929829	929830		"na ja. sicher nicht. es war der körper vom berg.
gesehen hat man ihn ja danach nicht mehr explizit. 
vielleicht ist auch geoffreys kopf drauf..
würde die bläuliche färbung erklären"	0	0	0	0	0	0	0	0	1	0	0000000010	" na ja. sicher nicht. es war der körper vom berg.
gesehen hat man ihn ja danach nicht mehr explizit. 
vielleicht ist auch geoffreys kopf drauf..
würde die bläuliche färbung erklären"
939628	939629		Ohne diese seltsamen Blechdosen-Wohnwagen und unter dem Titel Straßenküche würden da wahrscheinlich die meisten Leute garnicht hingehen.	0	1	0	0	0	0	0	1	0	0	0100000100	 Ohne diese seltsamen Blechdosen-Wohnwagen und unter dem Titel Straßenküche würden da wahrscheinlich die meisten Leute garnicht hingehen.
204994	204995		Wo ist der Latex-Teaser?	1	1	0	0	0	0	0	1	0	0	1100000100	 Wo ist der Latex-Teaser?
929760	929761	gibt es eigentlich eine Statistik, wie hoch der Anteil der Frauen war, die sich diese Implantate medizinisch Verordnet einsetzen lassen mussten?	"bzw. anders herum betrachtet:

Gibt es eine Statistik, wie hoch der Anteil der Frauen war, die sich diese Implantate freiwillig im Rahmen der ""Ästhetischen Chirurgie"" einbauen haben lassen?"	0	0	0	0	0	0	0	1	0	0	0000000100	"gibt es eigentlich eine Statistik, wie hoch der Anteil der Frauen war, die sich diese Implantate medizinisch Verordnet einsetzen lassen mussten? bzw. anders herum betrachtet:

Gibt es eine Statistik, wie hoch der Anteil der Frauen war, die sich diese Implantate freiwillig im Rahmen der ""Ästhetischen Chirurgie"" einbauen haben lassen?"
929759	929760		"""Kritik an einer Politik oder an einer Regierung hat nicht immer mit Rassismus zu tun.""

Durchaus. Wenn allerdings nur Israel für Dinge kritisiert wird, die in Ordnung gehen, wenn andere sie tun, dann liegt der Verdacht des Antisemitismus einfach nahe."	1	1	0	0	0	0	0	1	0	0	1100000100	" ""Kritik an einer Politik oder an einer Regierung hat nicht immer mit Rassismus zu tun.""

Durchaus. Wenn allerdings nur Israel für Dinge kritisiert wird, die in Ordnung gehen, wenn andere sie tun, dann liegt der Verdacht des Antisemitismus einfach nahe."
929758	929759		"Es geht um die Kennzeichnungspflicht für ""israelische Siedlerwaren"". Es ist einfach absolut verlogen, wenn sich die EU über die Siedlungen beklagt und eine Kennzeichnungspflicht für Waren aus Siedlungen verhängt, während sie zur selben Zeit einen Besatzer - Marokko - dafür bezahlt, dass EU-Fischer in den Gewässern eines von Marokko besetzten Gebietes Fischfang betreiben dürfen. Zumal dieser Fisch nicht nur nicht als Ware aus einem besetzten Gebiet gekennzeichnet wird, sondern sogar als ""EU-Produkt"" verkauft wird."	1	0	0	0	0	0	0	0	1	0	1000000010	" Es geht um die Kennzeichnungspflicht für ""israelische Siedlerwaren"". Es ist einfach absolut verlogen, wenn sich die EU über die Siedlungen beklagt und eine Kennzeichnungspflicht für Waren aus Siedlungen verhängt, während sie zur selben Zeit einen Besatzer - Marokko - dafür bezahlt, dass EU-Fischer in den Gewässern eines von Marokko besetzten Gebietes Fischfang betreiben dürfen. Zumal dieser Fisch nicht nur nicht als Ware aus einem besetzten Gebiet gekennzeichnet wird, sondern sogar als ""EU-Produkt"" verkauft wird."
929757	929758		Ich verstehe jetzt nicht ganz, was Sie hier sagen wollten...	1	0	0	0	0	0	0	0	1	0	1000000010	 Ich verstehe jetzt nicht ganz, was Sie hier sagen wollten...
929756	929757		"Mehrheit


Logik!"	1	0	0	0	0	0	0	0	1	0	1000000010	" Mehrheit


Logik!"
929755	929756		...Hertzl wollte..	0	0	0	0	0	0	0	0	1	0	0000000010	 ...Hertzl wollte..
929754	929755	Ein Staat für alle, wie es wollte		0	0	0	0	0	0	0	0	1	0	0000000010	
929753	929754	Europa handelt doch auch mit Israel		0	0	0	0	0	0	0	0	1	0	0000000010	
929752	929753	Wissen sie das?	Kenne sie Amira Hass?	0	0	0	0	0	0	0	1	0	0	0000000100	Wissen sie das? Kenne sie Amira Hass?
929751	929752	Wann war die Nakba?	"Wann die einseitige Ausrufung Israels ohne Einverständnis der Betroffenen?
Wann kam der Angriff der arabischen Länder?

Lassen uns doch mal die Historik erörtern, machen sie mit?"	1	1	0	0	0	0	0	0	1	0	1100000010	"Wann war die Nakba? Wann die einseitige Ausrufung Israels ohne Einverständnis der Betroffenen?
Wann kam der Angriff der arabischen Länder?

Lassen uns doch mal die Historik erörtern, machen sie mit?"
929750	929751	Begann mit dem Holocaust Nakba!		1	1	0	0	0	0	0	1	0	0	1100000100	
929749	929750	Wenn sie mein Posting bewerten, hgo, dann müssen sie es auch ordentlich lesen.	"Ich habe nicht gesagt, dass es keine Siedlungen gibt. Aber sie sind einfach kein Friedenshindernis. Sie tun nämlich alle so, als wären die Siedlungen schuld am Konflikt. Nein, der Konflikt hat lange vor den Siedlungen bestanden.
1948 wurden Araber vertrieben, ja! 1948 wurden Juden vertrieben, ja! So läuft das nun mal in kriegerischen Konflkten zwischen Völkern, man will die 5. Kolonne los werden.
Den damals geschätzten 600.000 arabischen Flüchtlingen stehen immerhin 750.000 jüdische Flüchtlinge aus den arabischen Ländern gegenüber. Vergessen sie das nicht. Das Kriegselend lag auf beiden Seiten.
Doch den Krieg haben die Araber verursacht, das ist ebenfalls historischer Fakt."	0	0	0	1	0	0	0	1	0	0	0001000100	"Wenn sie mein Posting bewerten, hgo, dann müssen sie es auch ordentlich lesen. Ich habe nicht gesagt, dass es keine Siedlungen gibt. Aber sie sind einfach kein Friedenshindernis. Sie tun nämlich alle so, als wären die Siedlungen schuld am Konflikt. Nein, der Konflikt hat lange vor den Siedlungen bestanden.
1948 wurden Araber vertrieben, ja! 1948 wurden Juden vertrieben, ja! So läuft das nun mal in kriegerischen Konflkten zwischen Völkern, man will die 5. Kolonne los werden.
Den damals geschätzten 600.000 arabischen Flüchtlingen stehen immerhin 750.000 jüdische Flüchtlinge aus den arabischen Ländern gegenüber. Vergessen sie das nicht. Das Kriegselend lag auf beiden Seiten.
Doch den Krieg haben die Araber verursacht, das ist ebenfalls historischer Fakt."
929748	929749	Liebe Rotstrichler ...	"... könnt ihr die historischen Fakten nicht ertragen?
Setzt euch doch einfach mal mit Geschichte auseinander, und ihr werdet den historischen Hintergrund des Konfliktes besser verstehen. Dann werdet ihr euch nicht mehr von oberflächlichen Aussagen den Kopf verdrehen lassen."	0	1	0	0	0	0	0	1	0	0	0100000100	"Liebe Rotstrichler ... ... könnt ihr die historischen Fakten nicht ertragen?
Setzt euch doch einfach mal mit Geschichte auseinander, und ihr werdet den historischen Hintergrund des Konfliktes besser verstehen. Dann werdet ihr euch nicht mehr von oberflächlichen Aussagen den Kopf verdrehen lassen."
938929	938930		mhm anderen die lebensberechtigung absprechen, aber andererseits als moralische instanz aufspieln.	0	0	0	0	0	0	0	1	0	0	0000000100	 mhm anderen die lebensberechtigung absprechen, aber andererseits als moralische instanz aufspieln.
198591	198592	"also gehört die ""Assyrische Kirche"" nun auch zu den Sponsoren des Terrorismus?"	"oder hat der IS die Leut für ""Gotteslohn"" freigelassen? Wohl kaum.
Die einzige Möglichkeit der Sklaverei oder Ermordung durch diese ""Gotteskrieger"" zu entgehen ist die Leistung einer ""Schutzsteuer"", sofern man zu den privilgierten Gegnern mit monotheistischem Glauben (Christen, Juden) angehört. Alle anderen sind nach Ansicht der Dschihadisten ohnehin rechtlose Opfer.

Ich freue mich für die freigekauften ChristInnen, fürchte allerdings dass die damit erpressten Lösegelder ziemlich direkt in Waffen und Munition für die geistlich gestörten Gewaltfanatiker in Rakka umgewandelt werden."	0	0	0	0	0	0	0	1	0	0	0000000100	"also gehört die ""Assyrische Kirche"" nun auch zu den Sponsoren des Terrorismus? oder hat der IS die Leut für ""Gotteslohn"" freigelassen? Wohl kaum.
Die einzige Möglichkeit der Sklaverei oder Ermordung durch diese ""Gotteskrieger"" zu entgehen ist die Leistung einer ""Schutzsteuer"", sofern man zu den privilgierten Gegnern mit monotheistischem Glauben (Christen, Juden) angehört. Alle anderen sind nach Ansicht der Dschihadisten ohnehin rechtlose Opfer.

Ich freue mich für die freigekauften ChristInnen, fürchte allerdings dass die damit erpressten Lösegelder ziemlich direkt in Waffen und Munition für die geistlich gestörten Gewaltfanatiker in Rakka umgewandelt werden."
181151	181152		"Wenn eben zwei miteinander mit konstruktiver Absicht sprechen, nützt das immer etwas. 

""Durch´s Reden kemmen die Leit zamm."" 

Ebenfalls schönen Abend und danke für das Gespräch!"	0	0	0	0	0	0	0	0	0	1	0000000001	" Wenn eben zwei miteinander mit konstruktiver Absicht sprechen, nützt das immer etwas. 

""Durch´s Reden kemmen die Leit zamm."" 

Ebenfalls schönen Abend und danke für das Gespräch!"
